svm_mean,svm_std,d_svm_mean,d_svm_std
11.42962995,9.390392115,4.43788544,9.038587628
10.70430268,7.984268949,2.995289229,8.590472934
10.69362396,7.096793603,2.204253859,7.445953009
11.71651838,10.34641778,4.576443621,10.292663
12.48564856,12.20691902,6.305554499,11.96727656
12.51052106,11.99175075,6.030265544,11.51031432
12.49012421,12.13708516,5.510567889,11.28444764
12.09180188,10.91106605,4.777323819,10.55618108
11.09681785,7.258805326,2.683870895,6.860016303
10.94618644,8.01566664,2.723203498,7.479997441
10.49212882,7.065557744,2.002504158,6.735520134
10.19549582,2.674390153,0.622049129,1.182145309
11.34415975,7.970424722,2.903072054,7.566821896
12.23670525,11.47786018,5.360100308,10.77799729
12.6691553,12.38582271,6.166843512,11.73210244
12.68661234,12.49558178,6.346091341,11.74246061
12.3374968,12.26021268,6.069695334,11.45132643
12.25334447,11.44512098,5.420840882,10.5826272
11.7774546,10.43117493,4.502469387,9.700742287
10.66444017,7.179723344,2.23314363,7.262132108
10.58717404,6.389256734,1.644364468,5.783648315
11.95482595,10.62803211,4.41534895,10.06624428
12.24448572,11.56879241,5.407195017,11.12261714
11.94614368,11.3061852,5.327888396,11.05996757
12.37484258,11.74412675,5.676715467,11.35572427
12.54992837,11.79990869,5.634471794,11.13165962
12.3296676,11.82913554,5.507761202,11.35845402
12.02735589,11.21734744,5.092407314,10.87813583
11.6973597,10.32500055,4.384285417,10.0084592
10.74833065,7.458913879,2.364267012,7.290592499
11.21262466,8.625406508,3.570888382,8.594797581
11.50502585,9.623034881,4.483296338,9.764628718
11.12796972,8.092142547,3.316442172,8.193065451
10.97513176,7.634461077,3.009222537,7.303943202
11.90969405,11.2174246,5.371490234,10.92393415
11.92956938,11.07513556,5.271229373,10.77423643
11.93313676,10.02168105,4.655478917,9.23970381
12.31134897,11.23652732,5.308281219,10.74996741
12.18705395,11.75349706,5.774548431,11.65524799
11.673478,10.44878555,5.05730753,10.65988767
11.74307054,10.17592866,5.050297793,11.21346705
12.103054,10.96182113,5.384129853,11.43270053
11.82506669,10.59653864,4.615837278,10.2007081
11.7817064,10.71216832,4.417309864,10.35506108
12.22988712,10.91244273,4.622203838,10.42771883
12.0368942,10.59328334,4.789792602,9.889233935
11.57871109,9.616821671,4.342935719,9.077543727
11.7591804,9.823686077,4.511853982,9.449466707
11.8852479,10.46469551,4.732225138,10.23973348
12.04393847,10.12633773,4.358999918,9.912319823
12.15829051,10.82110709,4.855651205,10.65055604
12.05709895,11.899422,5.516912897,11.89920748
11.73157705,9.495737038,3.91160088,9.21101679
11.40163777,9.6568251,3.804030683,8.895243395
11.25727667,8.574792792,3.2614922,8.422563188
12.04739402,10.30281273,4.367844472,9.932279859
11.45743617,9.849313251,3.769307749,9.305376086
