svm_mean,svm_std,d_svm_mean,d_svm_std
14.07952768,11.03636937,2.314488052,6.344035196
16.40987186,12.66860236,3.258219589,7.266947596
19.33177251,14.97093954,3.777035319,6.221590597
17.20897923,13.1220609,2.513748625,4.781014255
16.11460002,11.13951152,2.131123464,3.989376417
14.58130866,9.794684202,2.094377708,3.884847868
14.31812842,9.230467501,2.472920766,6.185435374
16.50585059,11.25981184,3.716191096,7.420237089
13.43683831,8.648258371,2.249184377,4.689266717
13.14772959,6.820450944,1.919814457,3.626937306
17.39457978,9.07079761,2.636613706,4.284712306
15.7862083,8.957498574,2.168644099,4.556786967
15.86797966,12.50044492,2.415888972,4.900043536
16.87734332,13.02642224,3.040376901,5.150362498
13.94987211,8.872491934,3.074258491,5.9415629
15.01450487,9.994125506,2.817033014,5.975097919
14.84233664,10.12462638,2.416071058,5.983195042
12.62766226,7.300019881,1.94313243,4.824414721
12.90996175,7.113712403,2.395203271,6.634488159
14.20167892,8.691940999,2.857586884,6.991474
13.94622093,8.66266574,2.139515579,5.610671091
