svm_mean,svm_std,d_svm_mean,d_svm_std
25.28331071,15.31744849,6.291722582,6.742132057
22.09810267,13.79019653,5.203166943,5.689850631
20.4270056,11.20954456,4.521493438,4.784793612
22.32694468,12.36658045,5.166889828,5.181461108
22.39774861,13.93003117,5.590056579,6.249712947
21.88589979,13.42540375,5.321969907,5.752514092
23.62264854,13.57082328,5.354502918,5.240852361
24.327693,13.65819613,5.368247535,5.327380708
21.71665948,13.1763104,4.786811133,7.229045386
22.91433413,13.9988985,4.893959064,7.315895267
25.18656369,14.48052933,5.536573561,5.817343796
22.3091192,13.6323544,4.963484341,5.698463663
21.28384136,12.44125816,4.082733749,5.207034223
24.18056322,13.81723091,4.897948646,6.363161999
26.28592746,15.19117391,5.952373069,6.745776375
21.98733168,14.64579278,5.243455903,6.663782196
22.88419234,12.85732444,4.731401305,6.039857035
26.42216044,12.69268391,5.165985575,5.607285473
23.97570029,12.81132927,5.037112638,5.382892014
