svm_mean,svm_std,d_svm_mean,d_svm_std
27.46798186,15.7155708,5.252232275,5.676944545
29.45101571,15.91938069,6.107233587,6.497651889
24.54974312,13.57980453,5.075374528,5.415361015
30.41475852,13.8649755,6.485953324,5.942723758
27.68784026,14.66101044,6.647207637,6.486997894
20.52912805,12.55161767,4.483094121,5.291200529
26.34345332,16.03684924,5.299871098,5.717027666
29.10250931,16.72026658,6.401128068,6.371412024
24.77756555,14.78931407,5.578522213,5.571699483
24.80593541,13.61139141,5.574299446,5.260943506
25.41397325,13.98266293,5.963267407,5.977206104
24.62235363,14.73608628,5.694202833,6.594866968
26.04502265,16.2002665,6.111793875,7.092594762
26.48495416,15.71323552,6.192907405,6.247287562
22.78923993,13.66626123,5.425748672,6.259481898
22.78223499,13.13209807,5.849189703,7.495407404
24.36920138,13.42448739,6.252085737,7.317797024
22.48669823,13.25209978,5.484284128,5.974285037
