svm_mean,svm_std,d_svm_mean,d_svm_std
22.03109181,14.32195073,4.707762131,7.775806039
17.99338599,12.33962811,3.95575809,6.177240064
18.64460405,12.76336573,3.983624698,6.563685685
19.82498188,14.42470501,3.853598188,6.98339355
19.31679497,13.49416303,4.252567182,7.452302589
20.09644065,12.9165148,4.683690413,7.248967385
17.48664688,13.27731435,3.167975878,6.278594853
16.05313244,11.8966914,2.615856012,6.358964968
18.87254108,12.51559067,3.709453894,7.408856133
19.18021695,13.74530127,3.666472355,6.114801494
18.69143492,14.25289831,4.045303961,7.070739474
17.77565981,13.3911904,3.94786583,8.570542697
19.09407986,15.49214787,3.884979019,8.898855469
22.00045122,16.16804695,5.176118665,9.085899428
24.0900216,15.38270874,6.014287927,10.0265982
19.15965416,13.49515985,3.858665979,8.106896878
14.92237738,9.694008648,2.460926079,4.352622139
18.6862381,12.97575624,3.7279858,6.761860137
17.52828766,12.09568652,3.330925677,7.221106103
15.72280992,12.06895371,3.199157643,7.199956832
18.95585888,14.1623543,4.331546423,7.743047309
20.75013466,14.58244575,4.858270683,7.898340111
24.51990166,17.44869582,5.711255997,9.35831155
22.84540967,15.91879357,4.508769456,7.891449442
16.70476174,10.6107668,3.561865776,7.360893463
16.70036948,12.59851,3.798433467,8.723904886
15.89804448,11.9401825,2.701881216,6.13709055
15.44993223,11.27313117,2.916952453,6.846164888
16.80492825,12.43056892,3.710809837,8.269059295
16.28113101,13.03288631,3.997809275,9.478194891
14.59003048,11.76929083,2.999236422,8.379008473
14.99944504,10.45290905,2.717847853,5.670018982
15.32790122,11.05746012,2.725815602,5.411382608
13.84389826,9.628311947,2.099949946,4.463129532
13.05304757,7.312734203,1.869631564,3.583704026
