svm_mean,svm_std,d_svm_mean,d_svm_std
10.21030142,1.985785313,0.382690321,0.917358106
9.867090366,1.843351063,0.336380717,0.378198959
9.773198468,2.339386152,0.481604335,0.483338129
10.07534668,2.324437833,0.543558819,0.515781104
10.03990936,2.497078392,0.558923358,0.480049277
9.975693063,3.05131838,0.644102855,0.626105896
10.20161973,2.896062916,0.713769823,0.726932728
9.957362022,2.419780069,0.579377554,0.574211765
9.894573336,2.410429879,0.509864099,0.455664038
10.03836422,2.134032081,0.495753275,0.482885156
9.980794981,1.965251633,0.477182347,0.568799139
10.02009571,2.201499533,0.534667455,0.602302129
10.04324447,2.359466564,0.63398173,0.633478814
10.08837611,2.765708073,0.688912585,0.683304492
10.13847007,2.970996895,0.633489122,0.729636822
10.18300533,2.53765142,0.556955228,0.665718079
10.2330925,2.257126701,0.528610122,0.494446745
10.11803213,2.451554191,0.517068141,0.48139508
10.08268889,3.271320793,0.841883868,1.059540258
10.15136978,3.136679421,0.872057088,1.052941638
10.12480606,2.889159336,0.613052446,0.557446641
10.18803462,3.197531471,0.659528576,0.614392404
10.32008029,2.879849266,0.764898952,0.811104348
10.16795914,2.896305335,0.972695931,1.256949775
10.00560927,2.537673354,0.805158032,1.142507443
