svm_mean,svm_std,d_svm_mean,d_svm_std
17.56730118,6.746476761,5.109258548,4.566108368
15.48129219,4.756959293,3.813193479,3.189128277
15.39781221,4.228252101,3.327337624,2.391621127
15.56744166,4.383858422,3.452504129,2.616342649
16.14887125,5.186131818,3.654288522,2.859778416
16.45754262,5.298804059,3.739470755,2.618517371
16.06256854,4.543697048,3.50639788,2.298848528
16.61716015,4.900135867,3.182606001,2.224765917
18.42164436,6.438072494,3.85350809,3.043435267
17.58183375,7.046519049,4.21609242,3.42163847
15.98135688,6.257514466,3.874853096,3.276909058
15.92536489,5.90826919,3.840834864,3.459538942
15.08968894,5.690086664,3.393694045,3.381896891
