svm_mean,svm_std,d_svm_mean,d_svm_std
11.01618947,5.258669431,1.555413854,1.965075225
10.77963656,4.813621164,1.342700094,1.195331913
10.92737567,4.199779239,1.25111015,1.07155749
13.72926672,8.101952629,2.941976764,2.870889726
14.50331011,8.387866925,3.400085116,2.752571596
11.87458339,5.420633244,1.845081773,1.364229538
11.16811615,5.499637695,1.723040364,1.066176452
11.31475795,5.431644161,1.811225889,1.107226207
11.6938809,4.656951172,1.597454575,1.02127255
10.96197264,3.650558412,1.152595681,0.879095496
10.73941697,3.25505965,1.101153072,0.982539653
11.03130924,3.867242486,1.2525788,0.931700121
10.87870081,3.711913418,1.157884133,0.847789648
11.02886454,3.585050168,1.246334088,1.001216381
11.03988571,3.791899008,1.285869122,0.87379587
11.06552013,3.309926361,1.32701576,1.060891865
11.37461423,4.249267347,1.66690141,1.291014233
11.70653167,5.043122762,1.800630102,1.446555051
10.81775561,3.929203195,1.050089421,1.322438949
9.689298746,2.278649933,0.469142483,0.502404207
9.869156935,2.360676244,0.450598645,0.529032568
10.95181984,4.588286369,1.365729696,1.733341784
11.50927937,5.366738467,1.869118065,1.613062676
11.30004935,4.621345586,1.418029747,1.003002963
10.6050475,3.685260602,1.06173968,0.933603098
9.937702071,2.947878092,0.789011766,0.583819744
9.990106812,2.796639882,0.704111099,0.544838497
9.949594111,2.180891612,0.515357985,0.453255351
10.47230749,3.223716528,0.786672502,0.829676069
12.29259573,5.370130154,1.839798053,1.768139665
12.53997858,5.465989407,1.975175832,1.709499316
11.09341376,4.104073453,1.092867949,0.890447225
10.50846311,3.572152908,0.937877811,0.794652038
11.37735926,4.671965375,1.704687074,1.632419289
11.77513377,5.253967324,1.8752254,1.562380336
11.86014189,5.415024644,1.83413167,1.263292558
11.71355489,4.903774307,1.747170801,1.329501367
11.14567602,4.339898296,1.32949878,1.005967385
12.00769924,5.44766554,1.645602197,1.078198358
12.14366497,5.258523083,1.567874649,1.10298357
11.13629244,4.726113457,1.244485029,0.931287313
10.69775351,4.938540119,1.157287449,0.840765854
