svm_mean,svm_std,d_svm_mean,d_svm_std
21.15670054,14.77272498,3.073226242,5.121931198
16.35254942,10.97386555,2.494751997,4.065485053
17.28531475,11.09549393,2.866393907,4.403231584
14.02027719,8.923235967,2.088721055,3.884364639
13.60861095,7.866594193,2.064128461,4.318243171
13.73912681,8.830784708,2.155577753,4.798511406
15.77109018,11.68144395,2.341547063,4.675600194
20.49029321,13.98013358,3.451795166,5.817144091
16.19645647,11.43199297,2.384666938,4.771101197
14.92591979,9.849759404,2.176513492,4.067370689
15.42725195,10.26010882,2.353093195,4.292921741
12.87820976,7.519238594,1.514589321,3.006952525
15.03403453,10.59108614,2.385301635,4.401020014
15.01130727,9.977909559,2.645157986,4.508885524
14.50078871,8.779424999,2.165034954,3.623100791
15.49761934,9.521405095,2.294279425,4.003798794
14.20979618,8.855202229,2.126457878,4.463544516
14.02442979,9.01048554,2.314923087,4.310826451
14.43157171,9.287019945,2.898803835,5.535516841
14.6333611,10.11933137,3.395617589,6.723020593
14.77176404,10.87934065,2.926330688,6.313432835
