svm_mean,svm_std,d_svm_mean,d_svm_std
9.902701186,0.949642103,0.718521203,0.648964188
9.921456495,1.312954657,0.751206371,0.66324025
9.932472125,1.565877273,0.92316266,0.785176367
9.861992184,1.954899448,1.228374419,1.000459255
9.980504687,2.2342146,1.095191388,1.090784803
10.12050331,1.750310913,0.739644458,0.848642773
10.03276451,1.415634571,0.683240594,0.600567834
10.0089348,1.422530306,0.749537405,0.633800949
9.966762067,1.103445271,0.739647747,0.655914529
9.936196904,1.229435596,0.736602069,0.687174045
10.02487014,1.765493891,0.867758962,0.786679973
10.08960644,1.671049414,0.902868734,0.795744823
10.08443548,1.544427794,0.9167863,0.826582858
10.15204559,1.969511807,1.145711175,0.931800971
10.17400163,2.158215274,1.362036472,1.13345487
10.04166044,2.17765826,1.315654537,1.160381313
9.988080753,2.191433548,1.274101146,1.130713817
10.09563781,2.674666162,1.375442235,1.387800814
10.53709298,3.582041767,1.505049302,1.507137154
10.68935242,3.172238221,1.570202618,1.446265894
10.81979508,2.889331929,1.521555048,1.350712587
11.35606886,3.723878722,1.674516513,1.574857981
11.05330713,3.081468867,1.622184209,1.627753957
10.64968132,1.895191936,1.630442742,1.4862497
10.68640473,2.070483569,1.595478534,1.562006329
10.26442037,1.675573315,0.932939183,1.267508618
9.924637857,0.946327586,0.66449465,0.673397545
9.892875015,1.386262876,1.038744342,0.990784841
9.853608294,1.583244213,1.277880128,1.141163077
9.943598336,1.764595399,1.052043173,0.939634302
10.03160678,1.601795996,0.829025757,0.80031468
10.04208301,1.113645051,0.838438217,0.803924513
10.06362571,1.447680186,0.842437753,0.759514365
10.02711363,1.427754657,0.819294364,0.75751204
9.939427413,1.065252685,0.721539811,0.608285966
10.16749294,2.559468164,1.122321929,1.132243181
10.31469847,2.65630113,1.288896907,1.219679152
10.2190704,1.848959953,1.148665167,1.085133823
10.1274225,1.774685703,1.02938912,0.989066279
10.00322643,1.668094881,1.13966832,1.131788336
9.862620106,1.680228107,1.200755196,1.167999112
10.00653977,2.141588133,1.002937346,0.929265659
10.65266144,2.656599921,1.38169339,1.137004557
11.49054725,3.113994996,1.797868917,1.264514218
