svm_mean,svm_std,d_svm_mean,d_svm_std
46.14795348,25.62831892,9.003652192,8.98291631
46.80347032,26.3029887,9.712927399,9.260783573
56.97709919,22.28124956,10.91225532,8.905303016
41.60084934,23.31505416,8.353750094,8.020209612
29.60341429,19.07900065,6.981865987,7.465757454
38.88767248,22.8664915,9.197052055,7.995611349
39.63551305,22.7273687,9.673923376,8.274299746
31.96888567,19.83599883,7.482473348,7.667020036
44.04631594,23.2928219,9.607866533,8.164033284
45.14582916,21.61495032,10.77953981,8.315288378
33.2383585,18.91040911,9.187808515,9.165723998
33.66178303,20.71951854,9.29875126,9.213965978
33.22762702,19.87311106,9.037800159,8.089608484
25.63756446,14.48813189,7.12137261,6.705194869
23.10924155,11.57518842,5.294416876,4.692504225
26.36776438,14.00780567,5.927206392,5.286521756
31.74948444,18.19456518,8.489939807,6.714447097
29.44483969,19.38740763,7.950500242,6.914011821
