svm_mean,svm_std,d_svm_mean,d_svm_std
24.91768983,17.18103135,7.206407098,8.120541317
23.1597766,16.89228462,7.269945892,8.093126771
19.47960202,14.61217685,5.22824063,6.706869725
21.02031584,14.46996142,5.383156561,6.25856012
23.51481097,15.68527447,7.144608585,7.075611579
19.83735448,14.37146665,5.790951978,6.66721273
21.43088138,15.18692093,6.030287002,6.681529592
24.96368734,15.94774721,7.279380282,7.420382988
22.65949436,14.27045283,6.248268125,6.462148916
20.80902216,14.05135465,5.549656904,5.920247228
22.79941388,15.44024822,6.313430035,7.024340095
25.86515523,15.58409467,7.282720526,7.210704078
22.26542519,14.45729062,5.997725036,6.315934474
22.17205483,15.01357639,5.436070981,6.301734666
26.26515621,16.55638176,7.231361572,7.566902572
23.58419387,15.75836025,7.047010128,7.24225128
20.81531046,14.95376271,5.699816251,6.373639656
23.43794249,16.12417274,6.525871845,7.004894851
