svm_mean,svm_std,d_svm_mean,d_svm_std
18.69183104,14.37922992,7.795927491,10.74265221
17.8235949,14.35387999,7.278059982,10.65677911
19.23786751,16.16768807,7.865712271,11.82309816
20.86801554,17.36823078,8.61598251,12.49928384
18.18788386,16.01978951,7.757036421,12.38705109
18.08306216,15.82680521,8.667884197,13.71225241
20.32355423,16.77864087,9.491307544,13.9318352
20.14984073,15.68769003,7.946057292,11.08594415
17.03485595,14.77669685,6.434548157,10.90465526
13.44427126,12.46934655,3.980441192,9.653105398
14.97318228,12.07546577,5.404209174,9.573677837
17.38964882,14.70855921,8.089614682,12.05207494
16.20652264,15.83142202,7.545647141,13.49063692
16.77242219,15.81235266,7.262369319,12.99769846
17.16715862,15.38242991,7.736829865,12.70417032
16.77447895,15.24931733,7.647023499,12.63621378
17.35486033,15.55021018,7.35495527,12.23153483
19.22458831,16.26220963,7.831139946,12.36104539
21.28867891,16.03412777,9.000009888,12.10162877
19.8558063,14.88932569,8.959674462,11.28129107
17.3200471,14.59628256,7.367101038,11.07215581
17.41201921,15.58095867,7.169658282,12.33477667
18.87000007,16.04338039,7.989379964,12.77993703
20.3777438,15.50177358,8.786231037,12.16032027
19.03083502,15.26962354,8.168544128,12.34961144
19.13617028,16.0167419,7.902783655,12.87765527
19.56504582,15.76796387,8.418571915,12.11612705
19.98573136,16.75248368,9.647572187,13.25276448
21.1823148,16.18332272,10.8358038,13.32752635
19.09976552,12.27547478,9.744784133,10.26923929
16.24748401,10.5286063,7.067705321,8.881419483
15.43820928,14.19987858,6.674270327,11.41688187
15.22181734,14.39261926,6.521730589,11.5519475
15.00081441,13.86219225,6.168166858,11.23049085
15.06724923,14.27784281,5.871771844,11.30496703
14.66287057,13.94405988,6.211590228,11.53666927
15.44082609,14.80430341,7.276212698,13.06341866
15.71179969,15.67870109,7.454490646,13.83255004
15.30590048,14.33849703,6.647473806,12.22485728
15.12907385,14.35253174,6.509169352,12.28117711
16.09941581,15.33112236,7.31391066,13.16520692
15.79739104,14.86238084,7.463764214,12.79173187
15.44148503,14.27017035,6.696416742,12.14677649
15.88121149,13.46915294,6.757238916,11.9207053
15.51989656,13.07159719,6.65182343,11.71209354
14.83705094,12.87205656,5.843305764,10.70809214
15.31531252,12.62227149,5.968527245,9.842094022
17.10957838,14.2289395,6.902385623,11.91914483
16.90187806,15.04465225,6.957242352,13.68140644
15.69589302,13.96462567,6.391856392,12.74725586
15.37343971,13.32324699,6.223298681,12.59774784
15.24049574,13.48255484,6.179110513,12.29209672
17.53992708,14.77995962,7.446292674,11.43188416
15.94583183,14.62036625,7.020384633,10.62156972
14.42141005,12.89682794,6.006697799,11.20045088
16.0387164,13.78664175,7.028306891,11.58033602
18.66433412,14.58224932,9.021062496,12.52696158
