svm_mean,svm_std,d_svm_mean,d_svm_std
21.66830691,9.293663443,3.240878686,2.914997533
21.65170869,9.447981259,3.778864052,3.49389874
17.28987372,8.854766232,3.17326606,3.295291526
18.20424976,8.60040376,2.857699808,2.733600727
21.81685028,9.194651889,3.637442198,3.002676684
18.9499899,9.910645301,3.53574597,3.357175141
18.91868317,10.30299976,3.707153113,3.915660836
24.07666032,11.18001193,4.493598327,4.414544389
22.43340304,11.17801975,4.336127797,4.207952138
16.57681591,9.113496858,3.15048579,3.4493758
20.83001023,11.39877375,3.116942316,3.178542313
25.56574221,10.59861243,4.055535561,3.496237349
21.02663758,10.45286269,4.034978821,3.87630408
18.39984761,9.900481883,3.692660531,3.66313365
21.09856832,10.84108906,3.879145584,3.657597327
21.2418827,11.38503537,4.358282514,4.300748637
15.88583042,9.94776324,3.291819782,4.006157424
16.24284882,9.419092662,2.601761849,3.140056659
19.40590646,10.74613643,3.826140889,3.942657493
