svm_mean,svm_std,d_svm_mean,d_svm_std
11.18866207,6.059921913,1.896621874,2.45965831
11.56931068,5.766144262,1.873409547,2.433720085
10.33224756,2.973763249,0.825358579,0.858961411
10.24447801,4.839764978,1.364502316,1.617728331
10.3536387,4.587194382,1.338802995,1.702144151
10.19596749,3.91208803,1.036498076,1.242172043
11.97685645,5.750589504,1.636468788,1.746690694
12.45985865,5.196457108,1.492551614,1.681009707
10.6825818,3.855169774,0.982037569,1.011733635
10.55972621,4.688412952,1.304031587,1.495587314
11.13033206,4.063286806,1.154452929,1.416504251
11.315007,5.571951987,1.420381341,2.944764707
11.50139439,6.832964591,1.96186336,3.059023852
10.92488572,4.591651463,1.211107247,1.419854685
10.43489694,3.462664908,0.896761576,0.965415405
10.3341251,4.350059332,1.205582668,1.15390731
10.02410125,3.75976939,1.10844232,1.087557026
10.23169507,4.549165536,1.328805652,1.489159185
11.05969657,5.190618284,1.527077763,1.699805843
11.30148491,5.908081592,1.919556922,2.149043622
11.10015918,5.227336825,1.596986014,2.047036908
