svm_mean,svm_std,d_svm_mean,d_svm_std
9.483513697,0.028224097,0.026091008,0.018879772
9.488218135,0.026603775,0.025611004,0.018501674
9.486319927,0.028070364,0.02633113,0.020451991
9.487786925,0.083455692,0.046593128,0.082196923
9.487970712,0.137390924,0.078326455,0.113164839
9.506695743,0.226991388,0.101999422,0.147881545
9.539710875,0.198796932,0.072303766,0.131652716
9.549273592,0.031834084,0.030220099,0.025095489
9.545417216,0.026297798,0.026845011,0.020607444
9.543039101,0.024598559,0.024327702,0.018421047
9.542046382,0.024085146,0.025104911,0.018745591
9.542533399,0.025157672,0.026300678,0.019850567
9.542856429,0.025163421,0.025832499,0.020895344
9.542721427,0.024682462,0.02609599,0.019974674
9.543022265,0.024761887,0.025523205,0.019320615
9.541207594,0.023985648,0.025115525,0.019168616
9.540160032,0.024581504,0.026692816,0.018745171
9.5422572,0.027825658,0.028029096,0.021989745
9.541236875,0.030004939,0.030515341,0.023728228
9.539018049,0.032385075,0.032570004,0.024833891
9.53904022,0.031550937,0.031791871,0.024418641
9.539362413,0.027799231,0.02931004,0.021372631
9.541669652,0.02791797,0.027240466,0.02209166
9.544430011,0.027256906,0.026135885,0.021610573
9.54305115,0.025596429,0.024180498,0.019427468
9.543317609,0.025722063,0.02526246,0.01894532
9.5439378,0.029470807,0.028909998,0.022322519
9.543838976,0.028019146,0.027124447,0.022769506
9.543279952,0.023728887,0.023678365,0.018353543
9.541320823,0.024327194,0.024784021,0.018486415
9.540547548,0.025319922,0.026268874,0.019169514
9.540447728,0.026082048,0.027625595,0.021060359
9.541473963,0.024853643,0.026943042,0.020720395
9.542279895,0.022788973,0.025052319,0.018227196
9.540150415,0.02245093,0.022960829,0.017302875
9.540467643,0.024318892,0.024066002,0.01857394
9.542716551,0.023986894,0.025406331,0.018030774
9.540423531,0.022951024,0.023441888,0.017009267
9.537942125,0.022295151,0.022386298,0.017885535
9.53963025,0.022661724,0.024196834,0.018482599
9.540036508,0.023717629,0.024691352,0.01869602
9.539754636,0.022573152,0.022446201,0.017572894
9.540945865,0.027775237,0.025820905,0.020152299
9.542063118,0.031425297,0.028208804,0.021789973
9.543073897,0.02777254,0.025756441,0.019487137
9.542819446,0.027847324,0.026191377,0.020013933
9.541890512,0.02757033,0.026336578,0.020655666
