svm_mean,svm_std,d_svm_mean,d_svm_std
9.626521851,2.185753572,0.451751627,0.757894921
10.3666595,2.633972215,0.710169702,0.780758172
10.44194507,2.240908232,0.62305651,0.644361545
10.09981894,2.138145295,0.648549657,0.712013737
10.29178914,1.984710638,0.619304362,0.67585669
10.27845758,1.95274653,0.550984681,0.567571191
10.27834416,1.900612365,0.581794386,0.504513883
10.35697868,1.824101906,0.575955177,0.505966422
10.31332628,2.001002116,0.571820252,0.559391415
10.29960539,2.232162106,0.615189204,0.651136077
10.72099298,2.469428899,0.702566638,0.765384188
10.72253757,2.435808585,0.71030127,0.696390787
10.26755302,2.011151545,0.629116393,0.575312769
10.56643696,1.991732917,0.647723179,0.608440428
10.66550951,1.920816844,0.593978657,0.562528829
10.27684438,2.029906914,0.553526539,0.600170285
10.36830589,2.115672316,0.604636743,0.611594141
10.47299525,2.294244047,0.678848341,0.618792802
10.27060993,2.350901158,0.692282963,0.679820936
10.20436292,2.135317292,0.672078428,0.66954917
10.44387579,2.459394316,0.764151145,0.767608213
10.46588829,2.481649065,0.729693794,0.760884125
10.23956182,2.24256121,0.66129104,0.665282231
10.23555268,2.815543102,0.816260091,0.959046344
