svm_mean,svm_std,d_svm_mean,d_svm_std
18.16697649,16.07438657,5.212683338,12.08788362
18.70901399,14.66809703,4.636457856,9.122393858
19.51887068,13.62053408,4.635305402,8.279218692
17.27050043,12.70515835,3.677655125,7.63286878
17.71491627,14.38406757,3.896573247,8.691349421
19.31689316,14.68157387,4.841108996,9.46343978
19.97928269,13.89998432,5.478765988,9.311508891
18.8054504,13.27595556,4.037399898,7.849905062
14.10149995,9.177946377,2.186868372,4.89751768
14.92092372,10.92847759,4.165040695,8.804477659
17.96116192,12.21490524,5.049118953,8.763236814
16.61055914,11.30904271,3.577434301,6.936447058
14.71694234,11.41761267,3.154707194,8.461856567
17.74406925,14.14151496,5.034678348,10.08086525
23.26693992,16.98290765,6.892282145,11.09953054
24.74448832,17.73457741,6.301065645,9.999197911
19.23783352,14.13127945,4.157042206,6.10791384
15.39535772,9.3789392,2.825539466,4.871140082
15.03076859,10.72148189,2.432390017,5.533209141
13.68486793,10.32653352,2.541286204,7.095003671
13.20395146,9.126506153,2.349186181,6.595691011
15.85015513,11.21257804,3.061457412,6.057531535
19.68047441,13.50497468,4.814217436,7.86829532
18.52025781,13.67589749,4.412634799,7.32799222
13.77993527,9.983981381,2.119592414,4.788356586
14.24129882,11.80673441,2.270067608,6.661325197
16.53251765,13.66376735,3.418939044,7.332220796
16.59319446,13.3297277,3.68548312,8.067954714
16.56575877,13.24099824,3.658630638,8.216779387
18.09813377,12.45634331,3.837172032,6.922884511
18.20876134,12.86420969,4.268427173,8.267558228
15.19389421,11.39669884,2.981138062,7.270596797
13.5788383,9.470066849,2.032538914,5.207578544
13.58113294,9.918531289,2.330788796,5.992901826
16.13703985,11.46226773,3.077551144,6.039663512
