svm_mean,svm_std,d_svm_mean,d_svm_std
19.73856605,13.04009792,6.732482456,7.391584874
14.77923018,8.506938211,3.443319816,3.101308842
14.69542474,7.802248341,3.229734668,2.839118568
13.434127,6.505408121,2.559579495,2.20532517
12.03500173,6.453438103,2.306832284,2.054298408
12.62153265,7.104433547,2.531702237,2.323217269
13.43111233,8.032753891,4.546308175,4.410332672
14.25543424,9.425818017,5.540741039,4.623259389
14.30272607,9.057683381,4.032661716,3.298469064
15.08319351,9.127255058,4.009627811,3.931408224
15.23516988,9.386483493,3.915317702,4.007643013
14.61879224,8.22267888,2.78030866,2.373900207
15.15083706,8.029732676,2.478482362,2.067351068
15.30029822,8.541349683,3.019879194,2.509016162
14.91538671,9.361127186,3.857008882,3.286582612
14.65869761,9.351090379,3.629823673,3.09183794
13.29740246,7.739387925,2.670575799,2.043949159
11.98818152,5.928662184,2.054423274,1.760476526
12.28818352,7.072284576,2.235563617,2.291005889
12.15359009,7.578482727,2.361571543,2.233832873
11.93594058,6.522321844,2.032811134,1.504364882
12.38002776,5.876347581,2.18017013,1.718626292
13.06037886,6.445613705,2.437281743,1.877880985
12.69514918,6.988216636,2.404273346,1.975982406
12.06930246,6.568048573,2.101350814,1.91392968
12.32573915,6.262371031,1.666094248,1.462615734
11.78337296,6.350496454,1.644983142,1.536000429
11.69512479,5.959848215,2.062547312,1.834906558
12.40980813,6.54673037,2.918973325,2.743151709
12.7069137,7.975641713,3.63471996,2.926695064
12.09219872,6.923061959,2.772463686,2.416634333
13.10964253,6.488895465,2.42139347,2.44466288
13.82835399,6.902024759,2.709561812,2.53637679
12.37173566,5.929872907,2.35793085,1.930495845
12.60364726,5.252025882,2.303173567,1.701391909
13.73168129,6.054967382,2.515309432,1.791451862
13.95732418,6.776733675,2.890621315,2.232689707
13.26018244,6.627540472,2.677780797,2.239721914
13.0796751,6.394468282,2.85407153,2.360927387
13.99442935,7.559716953,3.974838801,3.610387319
14.9712396,7.941618342,4.357896449,3.787520853
