svm_mean,svm_std,d_svm_mean,d_svm_std
27.31502214,11.4320627,4.744977844,4.521244811
25.66264311,12.73154022,5.00373694,4.670500443
27.37890244,16.57436021,5.066401117,5.765717397
37.80642833,15.95721461,7.744164328,7.607362323
33.97360195,16.33000552,7.908718143,7.303704946
22.49675901,14.5142164,5.183984631,5.712181834
20.38221245,11.24671982,4.055749657,4.20066108
25.63385795,11.61208566,5.021220268,4.068915849
21.94381544,12.19611028,4.341152757,3.91990867
23.85624165,13.80539679,4.327257489,4.274566094
31.86367637,12.73842148,5.819171369,4.572516624
27.03249142,13.7729966,5.302504267,4.39232226
23.8270171,12.96403061,4.870658076,4.560907363
24.58757653,12.12576295,4.961716844,4.452528109
21.4602298,11.11438111,4.871482495,4.042093776
19.11606467,10.44332822,4.352391309,3.955250821
21.32403013,11.46054781,4.469694643,4.17996251
23.845227,11.52200185,4.778953541,3.814834805
