svm_mean,svm_std,d_svm_mean,d_svm_std
9.779505488,0.500424038,0.30911104,0.470770251
9.873136245,0.471656931,0.276596012,0.454990788
9.890756103,0.260534977,0.145543574,0.231976996
9.874964994,0.267048763,0.151597297,0.239426611
9.874859378,0.124079331,0.093052647,0.122855144
9.89383642,0.101208673,0.074328397,0.09980393
9.891710142,0.034552575,0.037860835,0.028557228
9.892519747,0.044282062,0.04116088,0.037539197
9.893529237,0.044943844,0.042360637,0.037983165
9.889414708,0.035846069,0.03750325,0.030885617
9.900929255,0.176705858,0.07284214,0.160395471
9.883291363,0.311181703,0.141476716,0.188353912
9.873008854,0.593335363,0.276112389,0.511814805
9.885087818,0.539580506,0.224919802,0.515863321
9.871386472,0.081767538,0.061926469,0.051400192
9.862595406,0.0836101,0.053926831,0.04646193
9.861030436,0.082750215,0.049886668,0.043917712
9.862169281,0.056682399,0.044838339,0.038466284
9.86368512,0.057395948,0.045742088,0.038050096
9.863697475,0.05508837,0.047379297,0.038735692
9.864715147,0.052113243,0.047554715,0.036988087
9.867329805,0.050769323,0.045579484,0.036866236
9.862222566,0.050461096,0.044806955,0.036613942
9.859359886,0.054864781,0.046935982,0.037648814
9.860355192,0.056237873,0.050610924,0.039556103
9.864105024,0.056445402,0.04882729,0.037849311
9.865745201,0.061766637,0.049584782,0.0357851
9.867680041,0.064870256,0.054166633,0.042639531
9.870005221,0.069530913,0.056609589,0.048711185
9.866330867,0.070708347,0.053676608,0.044667355
9.864732297,0.063199008,0.050964881,0.041550622
9.864540233,0.058214376,0.053639457,0.04331365
9.866528363,0.057719894,0.052504483,0.041157202
9.868751041,0.066613154,0.05179884,0.038419153
9.868271462,0.073055066,0.052870844,0.042294361
9.869848704,0.061769759,0.048315329,0.039785593
9.868951753,0.051044762,0.046639149,0.034901609
9.869169987,0.052659797,0.048763755,0.037748527
9.86873178,0.054076574,0.048546177,0.0392686
9.879762283,0.078906222,0.055059781,0.050876501
9.873627706,0.215275325,0.126408933,0.146909811
9.860224666,0.212311586,0.133047179,0.142622513
9.86495706,0.082931328,0.069928882,0.051390652
9.865221443,0.073131835,0.061735422,0.047605757
9.86761909,0.060690497,0.054700559,0.041552286
