svm_mean,svm_std,d_svm_mean,d_svm_std
21.52950461,10.02738765,4.276001557,4.087242875
24.37308019,10.76254812,5.498847751,5.077072484
21.51923117,11.39112823,5.137126451,4.963815822
20.18508154,9.59188766,4.241160666,3.862843701
23.37644851,10.48799543,5.119647547,5.362449573
22.54260755,11.81185449,5.507848739,6.151000525
21.65017951,12.26547954,5.751128726,6.415208955
23.95710983,13.38583298,7.103182984,7.449280943
24.3174011,13.81342889,7.769234952,8.147893287
20.84455188,13.8603091,6.308042221,7.779846035
21.58222168,14.06055591,6.111793229,7.824887221
24.31152671,13.86400966,7.090066964,7.974636326
22.73893085,13.51196992,6.276323862,7.074278904
23.60124643,14.58836068,7.071305942,8.247499303
25.91959128,15.12481965,7.958414251,8.690918466
25.61476409,14.27797924,7.217688414,7.953323307
22.79299444,13.45461725,5.705178729,7.128324516
22.87583435,14.06490198,6.207189616,7.933686165
