svm_mean,svm_std,d_svm_mean,d_svm_std
9.868499261,1.621697952,0.525986369,1.328327801
9.980427833,1.092838867,0.172057539,0.513689889
9.949108086,0.025145241,0.024608435,0.018154104
9.950562697,0.026358307,0.025183354,0.01922644
9.961388596,0.022755023,0.023548453,0.0195051
9.962528679,0.021828474,0.022188887,0.017451305
9.962845196,0.023425425,0.025885672,0.019166265
9.961585325,0.025003091,0.027856199,0.020696743
9.963647309,0.025233791,0.027979338,0.020119378
9.963881514,0.024951611,0.027809776,0.019427778
9.961396201,0.025465902,0.027525314,0.019932736
9.961965957,0.026734899,0.028628036,0.020677978
9.961841585,0.027335796,0.028550069,0.02145378
9.960909125,0.025569717,0.025894535,0.020282758
9.962676816,0.025681887,0.027291271,0.021182456
9.96445872,0.025272146,0.028053236,0.020515567
9.965570662,0.024123133,0.02571789,0.018954275
9.96514261,0.026010548,0.027850138,0.02202943
9.96576349,0.024678838,0.02583085,0.020427932
9.966948018,0.0226669,0.023706402,0.016497126
9.966530087,0.023196006,0.025065885,0.018542393
9.966899953,0.023256735,0.024642227,0.01985175
9.950077579,0.92795481,0.13206564,0.50601835
9.819898211,1.100708154,0.28919574,0.799487878
9.696138191,0.599710361,0.219199397,0.650096047
9.674447609,0.147865073,0.063737565,0.131934403
9.670293293,0.220336013,0.057196159,0.123533561
9.661663395,0.571190323,0.23439786,0.343797982
9.608809121,0.53658879,0.222754987,0.331476023
9.578456258,0.146200889,0.08354782,0.082377903
9.582623296,0.125663845,0.079959388,0.079293078
9.576004397,0.093899966,0.067496318,0.077724784
9.573190454,0.096399453,0.073815064,0.07213153
9.575601721,0.093169119,0.071732623,0.065600914
9.574622879,0.166845069,0.092270391,0.110669157
9.572035675,0.163743218,0.094160009,0.110449746
9.573091606,0.104006366,0.078991618,0.076418579
9.573932867,0.092765883,0.063335888,0.060948277
9.575140407,0.10804996,0.083712643,0.127759433
9.575589663,0.140242268,0.123535986,0.148838903
9.576525771,0.126524988,0.110225654,0.117507433
9.551245186,0.200697911,0.112050913,0.130983812
9.609956458,0.561108699,0.22555002,0.305563146
9.653214521,0.595908868,0.310838581,0.353041579
9.604634472,0.312998653,0.236375815,0.254287896
