svm_mean,svm_std,d_svm_mean,d_svm_std
10.54452719,1.557646716,0.477421511,0.562368521
10.27637665,1.611710761,0.430200373,0.402372314
10.3031011,2.227620402,0.577911876,0.496655801
10.53620164,2.270848511,0.688445338,0.616837081
10.69292889,1.90940972,0.671553115,0.59243619
10.40954913,1.858414479,0.606289766,0.542669905
10.44810405,1.858749203,0.631280909,0.563852804
10.43169765,1.588021966,0.569977148,0.477909535
10.23851817,1.554624705,0.545871355,0.467079536
10.39912925,1.833772398,0.600526555,0.549744761
10.40057374,1.970387109,0.581352317,0.555196923
10.30123481,2.414045277,0.594450328,0.646345463
10.51806317,2.968028381,0.856956818,1.028897872
10.52702737,2.909230906,0.822752989,0.959882026
10.25790215,2.71780756,0.61240552,0.646484061
10.22097037,2.891979233,0.683129093,0.888085372
10.45323608,3.094967764,0.840526389,1.03361706
10.45414371,2.759916792,0.730147844,0.784272935
10.28063937,2.483475727,0.607921695,0.662692762
10.43001304,2.735776147,0.745323557,0.827300217
10.47072825,2.323173837,0.665471502,0.736301283
10.34848648,2.164920137,0.598300313,0.641551361
10.28757152,2.445392002,0.679290885,0.698154373
10.50110411,3.000817638,0.753103723,0.763958703
