svm_mean,svm_std,d_svm_mean,d_svm_std
10.39905136,5.699487592,1.532384915,1.853826581
10.92319035,5.595921633,1.623909397,2.181938272
11.12391802,5.643569487,1.387931644,2.143547443
11.04236325,6.773316308,1.770371643,2.514068329
11.19884771,5.888800378,1.607152783,2.39229248
11.35652392,5.121496561,1.342560322,1.372049666
11.17510088,6.283439396,1.706001295,2.104893106
10.78322507,5.942576942,1.565671506,2.607443267
10.64425184,6.040823222,1.692068603,2.533290216
11.38424727,6.057152171,1.771566454,2.413267645
11.32098244,4.281102476,1.135909746,1.837185198
10.69498587,4.571915634,1.267333652,1.463445378
10.82521651,5.302542772,1.508817102,1.561271168
10.76408563,3.874425299,1.087255121,1.164644642
10.76262396,4.042581839,1.071667643,1.06179493
10.81125616,4.182443379,1.093553501,1.041468694
10.65030942,3.552142927,0.991045,0.95913873
10.26837678,4.215885067,1.218491858,1.088939519
10.40912984,4.416131026,1.275008744,1.406471702
