svm_mean,svm_std,d_svm_mean,d_svm_std
20.56288765,11.92506387,3.732763544,3.939553717
20.60451971,11.25712123,3.851395236,3.701036598
20.27916909,10.71751342,3.829168132,3.589871549
22.01465414,12.56541332,4.019522745,3.575728955
22.2801308,12.28710109,3.406984274,3.061702001
20.33061994,11.70457855,2.750190188,2.739678384
18.06358282,11.31622616,2.845925799,2.718449092
19.16790472,10.73352123,3.813423354,3.229504993
18.21572838,9.845106829,3.416622076,3.008482074
17.79534398,10.15018205,3.341440897,3.242974187
20.74903057,11.19771635,4.231109162,3.629185719
19.74573013,10.88824624,4.00578765,3.397430919
18.18976762,11.20067989,3.671138622,3.619358204
21.03324637,12.68918117,4.316422374,3.869238868
22.85168496,12.96335509,4.932372291,4.128213601
18.48656039,11.02576819,3.62107455,3.880512764
18.29145734,10.75233633,3.668396057,3.557113355
20.80831545,12.16591412,4.628875331,3.576321341
19.02863691,11.54708091,3.930208573,3.29100742
