svm_mean,svm_std,d_svm_mean,d_svm_std
9.70177076,0.820340401,0.465214724,0.434368565
9.818486149,0.955881943,0.487767249,0.428066889
9.86397803,1.028353991,0.543966312,0.498062243
9.909995286,0.691675695,0.534816016,0.541774429
9.81799691,0.541244573,0.430710529,0.431403426
9.885282472,0.695151599,0.472250714,0.475886645
10.06387616,1.23184493,0.620287738,0.573048989
10.01027125,1.294859157,0.644432335,0.515618194
9.824446451,1.030694494,0.62982661,0.572870488
9.786326905,1.036060315,0.597206278,0.565186814
9.846082308,0.947805898,0.576929727,0.505362174
9.947254725,1.431803316,0.619922791,0.570501226
9.935263478,1.393749329,0.615829719,0.536306596
9.845570487,1.041030803,0.642336359,0.595214438
9.855318737,1.006790599,0.638534965,0.602186474
9.808668568,0.717178759,0.489414213,0.408314647
9.795860797,0.719635986,0.453928707,0.38047629
9.778983921,0.568339734,0.467445906,0.399920688
9.782887324,0.663350706,0.439203854,0.422987939
9.816235703,0.811630896,0.465355163,0.46362344
9.786237796,0.981763168,0.555453781,0.455351283
9.751656058,1.057783566,0.551040099,0.47005617
9.750770697,0.875740675,0.424024639,0.418858003
9.782630892,0.790005437,0.373124849,0.349163381
9.924851983,0.980854227,0.589239406,0.562303831
9.869885309,1.003876249,0.676796962,0.645580671
9.745782179,0.868197027,0.517531652,0.522347862
9.800108117,0.73658334,0.449444524,0.375533155
9.849523087,0.646167123,0.469083786,0.42541402
9.722846091,0.727259589,0.448605305,0.413014321
9.636390469,0.756576019,0.34697872,0.325800932
9.842019114,0.969596872,0.338539119,0.339233976
9.822130856,0.95485008,0.384969783,0.408849778
9.703718941,0.795756502,0.557629914,0.691006839
9.826759812,0.928762253,0.594731253,0.667719724
9.799080238,0.835848246,0.405715995,0.366397895
9.813327971,0.661592045,0.378458445,0.372558106
9.853794872,0.75879956,0.474885905,0.401883085
9.870595257,0.950289876,0.594331808,0.523421738
9.977475649,1.084267729,0.70545048,0.677677956
9.963617222,0.928592907,0.625279513,0.613254899
