svm_mean,svm_std,d_svm_mean,d_svm_std
20.64990403,12.4001722,4.117587802,4.127844331
21.99086442,12.22096188,4.565528552,4.171055634
18.93237478,10.68182058,3.478383211,3.517496804
19.4188907,11.16450654,3.727971244,3.609553081
22.29967279,12.16083896,4.823774174,3.846562157
19.27647737,11.43235792,3.861940826,3.526800715
19.6579505,12.38271104,4.068533569,4.055276236
22.77065509,12.87153486,5.06184592,4.240208824
21.14913967,12.04147941,4.520581409,3.896099243
18.92169384,11.55598711,3.544146936,3.737847834
19.36112513,11.30355299,3.736580316,3.609464986
20.98297715,11.58895079,4.431374828,3.554577168
17.87478793,10.98632769,3.684997225,3.130290522
18.73293083,12.04078249,4.038811836,3.751306314
21.56510658,12.38370926,4.701075538,3.847800681
19.94244084,11.09196135,4.149281195,3.029355918
17.81639955,10.21712753,3.328309418,2.98649831
19.11677771,11.58994295,3.70330086,3.533900764
