svm_mean,svm_std,d_svm_mean,d_svm_std
9.988351448,0.039943993,0.03054318,0.023759723
9.985580961,0.044685614,0.03722449,0.035658208
9.986565622,0.067592278,0.047710852,0.049045887
9.986893839,0.059536226,0.039693326,0.04253627
9.98515152,0.027213074,0.027753435,0.020716334
9.984915515,0.025901977,0.027391758,0.019478444
9.983830213,0.027680114,0.028144771,0.022222105
9.983671175,0.02632851,0.026688062,0.022034215
9.983564831,0.027501191,0.028417625,0.021582112
9.982958267,0.028975981,0.029318036,0.022355366
9.983782598,0.044225361,0.032296636,0.029924358
9.984578627,0.044205926,0.033106815,0.029694988
9.982390383,0.027547633,0.028587465,0.021483006
9.981880888,0.028190515,0.028123497,0.022503007
9.982635175,0.029892966,0.029149498,0.023403423
9.982801372,0.029557209,0.028844391,0.022602087
9.982649039,0.048425365,0.033683234,0.031914445
9.981246725,0.087720937,0.05245056,0.081187974
9.979246377,0.078405625,0.047528466,0.078817697
9.977260686,0.027145576,0.027570299,0.01988378
9.97776876,0.028442814,0.027450111,0.019250565
9.978221898,0.029892351,0.028322343,0.020360233
9.977286919,0.028289636,0.028254835,0.021399748
9.974627427,0.026964383,0.029039145,0.022616448
9.976084418,0.02722318,0.030295119,0.022721826
9.993157274,0.266007772,0.095680522,0.156648813
10.0290975,0.322144512,0.145070883,0.17309588
10.03179055,0.18402825,0.079290407,0.11143157
10.01688426,0.190485942,0.093641879,0.160812816
10.01796219,0.195440637,0.104679876,0.164144382
10.0142085,0.052884635,0.038175784,0.051204584
10.01251244,0.029053248,0.026282637,0.020650235
10.01063489,0.028232164,0.025605848,0.019065092
10.01106966,0.027489077,0.027703553,0.019698293
10.01344442,0.028038644,0.028866523,0.021563561
10.01491342,0.027718907,0.02790092,0.022657294
10.01278909,0.026106798,0.026234743,0.021111755
10.01180985,0.027484566,0.027770043,0.021386541
10.01202857,0.027181202,0.026648575,0.02120868
10.01322517,0.024852644,0.024318805,0.018972898
10.01387031,0.027343648,0.026725847,0.021135134
10.01224118,0.030741323,0.03006276,0.022938456
10.01257316,0.02953957,0.029315188,0.020405242
10.01266905,0.026460458,0.026843677,0.018678574
10.01305022,0.026358412,0.026986615,0.019864914
10.01464527,0.027614926,0.028071285,0.021001149
