svm_mean,svm_std,d_svm_mean,d_svm_std
14.04255298,12.68667483,6.377091454,10.99525914
13.56194681,10.65841031,4.725252053,8.61151192
10.77609669,5.972958655,2.093483072,4.563486574
12.61882478,10.92459084,4.572976381,10.03951697
15.44143463,15.33123868,7.563255335,13.77473748
15.27526583,14.97675476,7.574445477,14.13734228
15.21956704,14.18915333,7.221940301,13.06993338
14.13796698,13.557971,5.541855312,11.66017748
11.25848539,8.371310974,2.462631798,7.664608914
10.55610503,7.262837051,1.986209115,7.624848136
10.9288192,7.276388059,2.073969737,7.632046834
10.20589502,2.93004872,1.102054747,1.627028518
12.05841821,9.878046275,3.320892121,8.244131362
14.30176174,13.33148678,6.003419995,11.65067234
13.79970432,13.06088616,6.179735433,12.50058267
13.75482554,13.28883789,6.16086072,12.41825544
14.61988675,14.56397711,6.973991445,13.98749779
14.98310786,14.82693024,7.303151378,14.4071957
15.34273255,14.65063211,6.954213023,13.7203589
13.99801925,11.39421715,4.649323629,10.59400624
12.90361137,9.864786848,3.846480622,8.815009381
14.58088539,14.58680759,6.680976393,14.19288929
14.55441071,15.22612265,7.338799593,15.02524504
14.21015315,14.65151362,7.021403486,14.23141621
14.68796238,14.84537287,7.235872716,14.23440735
14.88387691,14.9768387,7.127743001,13.77505414
15.32538763,15.0658048,7.186062027,13.53297523
14.69316231,13.97794959,6.518126017,12.13498491
12.37028503,10.83374342,3.994169906,8.880959014
10.69057956,5.940297211,1.707359324,4.501382447
12.21248208,10.64483077,4.253346393,10.34059052
13.47843172,12.76319176,6.397325581,12.09224603
12.99060212,12.54285871,6.124053491,12.0809394
12.70628949,12.24121958,5.867039454,11.9915048
12.65389733,11.33356643,4.985986226,10.52486127
13.7143379,12.25465809,5.472474733,10.48280798
14.23593666,12.79178372,6.049053038,11.0097
14.17430543,13.67630262,6.484280878,12.50713183
14.35239971,15.06398729,7.52670763,14.09452222
14.24742675,14.74787773,7.283216916,13.46827571
13.7657752,13.3332284,6.267055385,11.79739786
13.99811562,13.3077987,6.202872452,11.38523189
14.17091898,13.99874325,6.556104433,11.69146626
14.36248457,14.42915691,6.827699611,12.38717795
14.39912767,13.79079865,6.090166651,11.56838001
14.71780052,13.20817468,5.878152771,10.5921738
15.31298781,14.94127758,6.463364873,12.52414332
15.21005326,14.81277711,6.751454816,13.58344433
15.87155253,14.86924765,7.675491084,13.68846066
14.78791428,14.37012898,6.712449765,12.24386776
13.24063206,11.9106786,5.139835063,9.923539257
13.99275878,13.09239843,5.869516106,11.3021153
14.65357768,14.36291562,6.54599503,12.38304419
17.00633323,14.29584908,7.445424614,11.70601719
13.51632629,13.40432451,6.053284333,12.33219348
13.01350926,12.27288732,5.047158128,10.27607969
13.30115624,12.80121091,5.539187729,10.72676998
