svm_mean,svm_std,d_svm_mean,d_svm_std
9.522770881,0.029087905,0.031028782,0.029688513
9.523265602,0.046735217,0.039305741,0.056943025
9.517556921,0.063408948,0.05398408,0.069058967
9.50446161,0.051049937,0.045049811,0.04919001
9.498389882,0.024863296,0.026808786,0.021006044
9.500761622,0.024390191,0.025950281,0.020709448
9.501509166,0.024775432,0.027760922,0.021203097
9.500573964,0.024241106,0.027570509,0.021053792
9.499329252,0.02371075,0.025018745,0.019700471
9.499265244,0.023828443,0.025605406,0.019687041
9.498125162,0.024625806,0.027069489,0.022133038
9.497317532,0.024823181,0.026204389,0.021719632
9.499665469,0.026961371,0.028589878,0.021992133
9.49951226,0.027232062,0.029463246,0.021724361
9.499198739,0.024487916,0.026284896,0.019516791
9.525803665,0.18679003,0.100751748,0.2242132
9.544930751,0.186955372,0.107395462,0.2245528
9.532155132,0.035459979,0.032127424,0.038722846
9.525901435,0.022926307,0.025320717,0.018680728
9.527753691,0.022387767,0.024955264,0.019809013
9.533204236,0.022295188,0.025597461,0.019828294
9.534697366,0.022917457,0.024872116,0.018749954
9.531934999,0.023052249,0.025705144,0.017845251
9.531427605,0.021805791,0.025220672,0.016814594
9.532361513,0.021911106,0.024390138,0.017595909
9.589559873,0.257461036,0.055882627,0.122427566
9.639916534,0.533099723,0.187793645,0.316106102
9.639933697,0.471140006,0.159451438,0.302714061
9.646956888,0.032363842,0.03388653,0.025522916
9.646886495,0.028718064,0.030438015,0.022823893
9.64492703,0.027829124,0.029113531,0.02342768
9.644941348,0.028845616,0.029186238,0.023928753
9.644406506,0.031376781,0.031303975,0.026508813
9.640553705,0.03201156,0.033371918,0.026367931
9.638147838,0.029668581,0.030542546,0.022708147
9.641079115,0.030353816,0.031447071,0.023661216
9.643726853,0.029992278,0.033364254,0.024083523
9.642954182,0.031348432,0.034456884,0.025375904
9.643994391,0.031106369,0.031650658,0.025358213
9.643017277,0.028809608,0.029141582,0.023163928
9.642352726,0.029640882,0.031469393,0.023714808
9.644124477,0.029366423,0.031961555,0.024363897
9.644807783,0.029147875,0.031644008,0.025795641
9.645022214,0.0301134,0.031124824,0.025641884
9.642064824,0.029668744,0.029890776,0.023100733
9.643039305,0.028640449,0.028887572,0.022543329
