svm_mean,svm_std,d_svm_mean,d_svm_std
24.11966992,20.39557107,4.355037039,6.84859472
39.26297704,18.81413041,9.118907542,7.689948142
30.15440761,18.14815561,7.206951063,7.040705006
29.15626385,18.47669246,6.339519838,6.607082434
37.64825445,18.17666752,7.833112297,7.311293863
32.21602752,18.11305712,7.076693653,7.186290736
27.09437751,18.56762941,6.019520316,7.339455582
30.38561839,19.39731532,7.105006942,8.02944779
32.37563966,18.23832683,8.444886759,8.121615461
25.9962731,17.59533838,6.550831865,7.054662577
25.57300678,17.58945126,6.474885732,7.662197382
31.78125815,18.32491928,8.598778436,8.796370864
29.64325556,18.32513535,7.830594871,8.146048766
28.89076872,18.15212028,7.112530686,7.824340036
31.40374118,18.16955499,7.959530135,7.929504935
28.54588112,17.65608966,8.386864102,8.16308512
25.16804574,16.86538692,7.055717973,7.957342709
27.31412864,18.2487167,7.377391178,8.160843248
31.06888763,18.98232483,8.816694066,8.664699642
