svm_mean,svm_std,d_svm_mean,d_svm_std
10.26131965,2.449260965,1.061824135,1.068603199
10.31872325,2.754829524,1.169577636,1.082754878
10.10673582,1.829118749,0.801849417,0.807856733
9.99483734,1.234366581,0.644448304,0.64475485
10.09759675,1.29502979,0.774951949,0.877054687
10.11457906,1.439589123,0.836974016,0.870776181
10.00434647,1.269265531,0.63211583,0.54877263
9.911804297,1.180485602,0.503532207,0.427586671
9.824106756,1.249797976,0.421233974,0.343443928
9.890720737,1.346862818,0.481765064,0.405535778
9.931108494,1.172182876,0.468730958,0.403396944
9.917377854,1.101268182,0.472381691,0.457399058
9.945455019,1.129093609,0.537775383,0.478784069
9.951783757,0.789257946,0.437642001,0.363064762
9.893240811,0.826023089,0.404378284,0.347551831
9.883593291,1.130156127,0.548349686,0.48600796
9.958321244,1.430679938,0.827553779,0.845778341
9.955680682,1.482680273,0.91813709,0.934751687
10.41105123,3.069976473,1.196467108,1.705138448
10.29509407,3.408222453,1.230370078,1.673376254
9.927192464,2.571461724,0.88582855,0.718716111
9.97671104,2.063166387,0.678559039,0.623812248
9.938585566,1.686028864,0.793994098,0.869768374
10.16594155,2.044331139,1.031339813,0.956941555
10.17508466,1.873753462,0.9629299,0.827258924
9.976898132,1.502611527,0.837528589,0.759687981
9.816435472,1.284792474,0.645309991,0.589836699
9.94796965,1.256587102,0.547801439,0.471191633
9.999356845,1.242447346,0.475036646,0.417608955
9.958697417,1.461393346,0.519473113,0.514490365
10.07068862,1.539397676,0.607711198,0.551070088
9.936600339,1.596260112,0.657393137,0.66259144
9.820531585,1.551339232,0.633829481,0.727092885
9.986751488,1.479764352,0.67186573,0.702303299
9.999572072,1.226042172,0.681905288,0.630244123
10.05230717,1.236432905,0.80377825,0.753896398
10.1171026,1.709870289,1.018129784,1.090418432
10.22176106,1.819025731,1.06128683,1.405822985
10.16924218,1.440017942,0.86617819,1.157784665
9.955916883,0.987335487,0.737017868,0.624921986
9.993083909,1.09387643,0.818638547,0.68017042
