svm_mean,svm_std,d_svm_mean,d_svm_std
13.68541438,9.282937496,3.082276186,6.550910827
13.59730726,9.633046591,2.700902964,6.195955928
12.42088541,8.640097963,1.932215998,5.602909382
13.87823948,10.73836831,3.413575862,9.052625578
12.87417977,9.063091507,2.870730965,7.955563307
10.33521413,2.75911757,0.687292264,0.838628812
10.07761426,2.09306175,0.721145178,2.039727821
10.7237536,4.344529969,1.142015196,2.823288761
10.62662264,4.05710809,0.855337192,2.057306302
11.06052519,5.240483248,1.726039501,4.897543325
12.73457037,7.782378905,2.607049972,5.754100444
12.44726466,8.541159519,2.216247421,5.294053083
11.37656975,6.607409891,1.694071233,4.493615953
14.20605768,9.377556606,1.834422777,3.002139773
15.32633833,11.67362544,2.788130444,4.972852491
12.61880618,9.194449529,2.615769699,5.675633213
12.63421303,7.649997117,2.482558627,5.957906136
12.66421514,7.654400966,2.568098616,5.94294068
11.30177536,5.202236358,1.452303702,3.758886127
12.14112827,4.119228033,1.132960827,2.265299856
13.36262322,7.261219195,1.898883401,4.399965868
12.06295594,8.058621114,1.998335183,7.118008265
10.94912062,5.262001058,1.613669911,6.241241416
11.43560365,5.482464851,1.866085238,4.902822812
12.94917631,7.214357476,2.425828841,5.169459547
12.32274732,5.664142662,1.722453666,2.635636332
11.09873137,4.764817989,1.556840105,3.150125259
12.75031173,6.803823377,2.062844924,3.803706867
12.45318697,5.671355439,1.512004742,2.71787351
13.02010247,8.521692795,2.316811433,6.247248857
13.65050497,9.47916523,3.016112387,7.466201014
12.38869569,7.806962553,2.105504608,4.883611721
11.93291506,7.512550569,1.612636561,3.05097263
13.21250971,8.879793908,2.43901436,4.851439541
14.66064011,11.28772644,3.637868114,6.91728877
