svm_mean,svm_std,d_svm_mean,d_svm_std
9.741775451,1.724440255,0.29088558,0.558450971
9.938432746,2.868013701,0.670084422,0.733062517
9.883160755,3.163511705,0.800123506,0.737897281
9.763824452,2.737332548,0.691244213,0.696321774
9.959861987,2.489837461,0.652367623,0.663681562
9.932772763,2.763279046,0.680147739,0.731310289
9.920476689,2.688892179,0.691405371,0.73266205
9.837853841,2.494528943,0.648432485,0.697139388
9.753034621,2.640256094,0.618087399,0.661373785
9.960812851,2.606342601,0.719239776,0.767737394
9.945641678,2.635028036,0.725746415,0.811675539
9.842118927,2.809730748,0.669974332,0.800884594
9.84823506,2.718225127,0.696659106,0.786920148
9.865651019,2.605885827,0.671779241,0.68377879
9.900740348,2.751078838,0.669169394,0.68605653
9.933188874,3.003225183,0.712384723,0.803559006
10.1552553,2.909636748,0.75349928,1.06842224
10.09101633,2.782726194,0.735502093,1.000138057
9.820310919,2.637106271,0.604852064,0.632508917
9.846231458,2.355115907,0.577915654,0.603910857
9.950782818,2.348645887,0.569849323,0.570220314
9.8074187,2.36448425,0.495464454,0.483903396
9.757342599,2.491379185,0.522760375,0.554009057
10.28268783,3.068200395,0.837575609,1.658434664
10.23634213,3.299498962,0.943649212,1.719269175
