svm_mean,svm_std,d_svm_mean,d_svm_std
9.862533915,0.513165228,0.403449289,0.440535811
9.823322354,0.317576179,0.265151416,0.280662583
9.802695821,0.192239578,0.154592763,0.172149716
9.79783854,0.139353575,0.11593318,0.139338753
9.796894436,0.095168052,0.088526294,0.089892731
9.799498028,0.13115953,0.112112536,0.111987227
9.805004837,0.140094202,0.115539601,0.12265373
9.892385342,0.752369777,0.369748217,0.536031857
9.870861161,0.770028184,0.407185579,0.525355065
9.756402558,0.200002746,0.150034437,0.144275131
9.748275455,0.129079607,0.114908048,0.109972154
9.753110224,0.105242167,0.093083089,0.086663838
9.755575451,0.07892386,0.074909636,0.05889925
9.773636187,0.285495086,0.198359396,0.242364165
9.7897332,0.344960714,0.268274238,0.275869809
9.780799162,0.217800233,0.1533963,0.197628303
9.772779021,0.126785224,0.100688912,0.096837236
9.790182508,0.274553895,0.19497136,0.231498933
9.80637613,0.422149159,0.342971692,0.309829133
9.784225963,0.366119414,0.27402917,0.279296978
9.76565537,0.16985188,0.121687517,0.10956603
9.782477927,0.254145119,0.164670805,0.206246836
9.830082364,0.36673351,0.25846619,0.264337315
9.838144979,0.430453743,0.328975073,0.27444116
9.79674346,0.383251211,0.305129062,0.279263424
9.773154707,0.255330663,0.223134122,0.234835302
9.779257972,0.279215354,0.213317724,0.225312118
9.792353917,0.336419324,0.236049224,0.244656348
9.782370701,0.297493729,0.213668648,0.199720085
9.773300864,0.21414246,0.161474353,0.134951172
9.772700172,0.177624587,0.137090572,0.117132835
9.775184387,0.215487979,0.175256584,0.158577459
9.782837357,0.246995147,0.195888112,0.17659331
9.789885496,0.281517095,0.180503334,0.242090027
9.787767017,0.265384963,0.175647465,0.235552787
9.782534851,0.205820402,0.165809613,0.147792764
9.783923196,0.23893105,0.194881765,0.176309785
9.784499333,0.239051239,0.202911073,0.172255402
9.817395655,0.429172841,0.281241659,0.362516758
9.821369763,0.43894195,0.294945904,0.370406452
9.788744467,0.21344886,0.179412816,0.169795751
9.783150328,0.142505435,0.132901824,0.125017903
