svm_mean,svm_std,d_svm_mean,d_svm_std
9.815454079,0.544958102,0.166859164,0.429072665
9.770191892,0.025288248,0.024981306,0.019577004
9.770351093,0.026934484,0.025787395,0.021354435
9.769304797,0.02651194,0.026579617,0.020642989
9.768947841,0.025357698,0.026655235,0.020566742
9.765477343,0.02545848,0.027251337,0.020613448
9.766256604,0.026611769,0.027557964,0.022478049
9.768913765,0.02590692,0.029408176,0.022420872
9.768057602,0.02494678,0.028049399,0.020587652
9.767737047,0.025494943,0.02718162,0.02068019
9.768434185,0.026065404,0.028943569,0.020497832
9.770004075,0.024306422,0.025556741,0.019075843
9.771733697,0.023488621,0.023851495,0.019071701
9.770976288,0.024669901,0.026798286,0.020158046
9.770250758,0.024771079,0.026117405,0.02006379
9.769383657,0.024888548,0.026034462,0.020772536
9.770028756,0.024587941,0.026163404,0.019682741
9.772765309,0.024622377,0.025742848,0.019209768
9.77229903,0.02441458,0.025495662,0.018974042
9.772259603,0.024344846,0.025950536,0.01900613
9.77481061,0.0259938,0.026863007,0.020820763
9.771214564,0.026209044,0.025006432,0.020169441
9.784738581,0.152327764,0.062546757,0.148313188
9.807278977,0.196216367,0.08923022,0.169095596
9.815492526,0.893639576,0.20016169,0.694316723
9.772638045,0.886530976,0.182340726,0.692341512
9.727126714,0.04221782,0.037913933,0.031727721
9.726064003,0.037156444,0.03636876,0.028595308
9.724786922,0.038775905,0.035858124,0.028738179
9.722505243,0.039177193,0.036637538,0.028822281
9.718638818,0.039423759,0.038625241,0.029032665
9.717160324,0.039442366,0.037584273,0.029025501
9.716082457,0.038682245,0.035891157,0.028190319
9.718232827,0.040166494,0.036639093,0.029524638
9.720507703,0.040684814,0.036394589,0.030648206
9.720407252,0.040776028,0.038024361,0.03001905
9.719839734,0.042620443,0.040013199,0.031638195
9.72022207,0.040758952,0.037137645,0.03130833
9.720806862,0.040132398,0.036707376,0.031698729
9.721671836,0.041067609,0.036943818,0.031659051
9.721814473,0.037665829,0.034818692,0.027418959
9.723620806,0.036923203,0.034437223,0.027591537
