svm_mean,svm_std,d_svm_mean,d_svm_std
14.97125269,8.109623629,2.549499236,3.114980161
19.27722956,8.021628646,5.038760999,4.427700821
18.13086261,6.732418235,5.45617359,4.617582442
16.59138933,5.792316375,4.955678165,3.575232982
15.90962681,5.517461625,4.809338353,3.563537825
16.05175537,5.686578607,4.930561804,3.548406991
16.2477929,5.522179557,4.849797899,3.367299215
16.8229981,5.334375532,4.738574278,3.447200311
17.28981833,5.356658162,4.954331468,3.665864376
17.21374946,5.615102054,5.174166366,3.871096482
17.04447566,5.786731521,4.967932627,3.85399592
17.21864794,5.638783968,5.003988139,3.87083688
17.25028907,5.289461528,4.909494199,3.708064483
17.7232812,5.686281882,4.854501257,3.694263129
17.63758527,5.974837633,5.210857184,3.742997002
16.47351814,5.752268043,5.184692518,3.712644562
16.36248787,5.664154769,5.05875797,3.733101184
16.633958,5.454888996,4.776333774,3.604951402
16.17208063,5.453776535,4.557717229,3.428463087
16.19517299,5.381005576,4.474646479,3.269387496
15.89382288,5.009891537,4.239941182,3.280880883
12.81132883,4.682735148,2.60960336,2.862415419
12.78154923,6.049730957,1.929320444,2.471570569
13.46982368,6.450882985,1.853060499,2.427726543
14.95596382,6.583781267,2.791738485,3.328522104
17.55337681,5.612451347,4.290434526,3.441483097
16.06530103,4.929086298,4.211068279,3.273869151
15.36034239,4.962633789,4.20905894,3.304368371
15.01182666,4.966516504,4.021406593,2.917848574
14.14148476,5.193135288,3.60931413,3.002326225
12.04790895,4.329025926,2.02949792,2.596600828
