svm_mean,svm_std,d_svm_mean,d_svm_std
14.35674731,9.58614483,4.779465635,9.185021864
14.20224981,9.798042177,4.048276059,8.754221016
14.61545349,10.57359676,3.897437183,9.308760612
16.16253995,12.13963766,5.50222308,11.18000159
14.78527251,10.33168901,4.778325059,9.094057931
12.22860883,6.441797729,2.554831145,4.91960154
11.49608425,4.853498079,2.059060126,3.768163246
12.90371673,6.759404771,2.905790193,5.74145315
12.39501275,6.632221939,2.348192171,5.326935082
12.55637401,7.214430171,2.931173244,5.73230618
14.01950609,9.558756526,4.619934836,8.620626033
13.32113749,9.63694829,3.762310384,8.225161327
12.54762897,7.841917436,2.705170275,5.428830713
12.23208787,6.731530577,2.244531448,4.093808539
12.30531888,6.983986788,2.297462847,4.815227973
13.26251025,8.641922599,3.804614284,8.109200744
14.15743223,10.392268,4.925318475,9.82371322
13.36908112,9.40162083,4.088733044,8.561372638
11.43784451,5.860241178,2.083448834,5.262512135
11.42398995,4.401552541,1.592800276,2.677847691
15.61432805,11.40376901,3.290190865,5.031847946
14.95585783,11.70060181,3.167057074,5.668712849
11.22631254,4.768997469,1.768420938,3.931320465
12.30167181,7.543726368,2.641429909,6.680049216
14.77127037,9.932860729,4.408633882,9.04240585
14.78512562,9.246933308,3.343355845,6.784569494
13.14056725,9.006065524,3.120720448,7.261589933
13.18422641,8.947197107,3.73873518,8.105906059
12.51321716,6.652128628,2.38236612,4.375122085
13.2049135,7.921637022,3.019525937,5.759900008
14.76705731,9.861432397,4.112130432,7.225509083
13.85174065,9.015700398,3.144355346,5.809593711
13.03180542,7.634143596,2.165129231,4.114412766
13.95619551,9.289210586,3.788723249,7.619292873
14.99652177,10.97683082,4.805660336,8.628446217
