svm_mean,svm_std,d_svm_mean,d_svm_std
9.880493018,1.887300312,0.681162325,1.517363136
9.893388998,2.382073499,0.935555505,2.038448529
9.771965012,1.462525252,0.279946752,1.468296922
9.612878481,0.029078816,0.027520043,0.020914631
9.618450204,0.028029764,0.025484181,0.019538291
9.623286712,0.026730341,0.025483883,0.019475383
9.623322253,0.0265673,0.029099301,0.021214284
9.622517418,0.02988393,0.033299452,0.024356366
9.622682169,0.03127178,0.032458661,0.023670134
9.623002095,0.027210016,0.027843908,0.020359079
9.621479253,0.026564209,0.027709145,0.021730773
9.62062036,0.028271281,0.02846778,0.02163881
9.622141276,0.027778409,0.02842515,0.020554418
9.622144794,0.027179039,0.028384041,0.021587212
9.619139765,0.026164489,0.028306939,0.021705939
9.618083104,0.053580821,0.039500147,0.03826919
9.620702872,0.064401442,0.043821698,0.04114418
9.620771922,0.046082948,0.034901955,0.028319934
9.620059977,0.041865313,0.035769005,0.029792015
9.622236978,0.118703285,0.064417642,0.120592133
9.638265107,0.135146309,0.084734967,0.126424903
9.648191054,0.075240702,0.053850864,0.059113725
9.641434624,0.030294818,0.029299157,0.021358955
9.635081849,0.319023103,0.106618332,0.161794224
9.652262673,0.418422437,0.180846687,0.190690946
9.648199163,0.283368752,0.129955025,0.145139776
9.619958087,0.084450092,0.058246593,0.058916634
9.618475102,0.03739667,0.030859538,0.023150858
9.619169348,0.033597691,0.028796097,0.022202124
9.620042091,0.033686467,0.029803482,0.023559033
9.619340112,0.034608465,0.029793418,0.022305413
9.618478552,0.034584119,0.030086182,0.021757626
9.618638411,0.03338864,0.030971458,0.022789454
9.618208549,0.031777443,0.031199873,0.023531166
9.618628179,0.033220969,0.031847556,0.023995501
9.618251935,0.032074736,0.030139545,0.023052297
9.620389871,0.030625605,0.029774783,0.022896438
9.621142923,0.03136752,0.029857749,0.023445569
9.619061311,0.031298639,0.027923288,0.022676182
9.619043035,0.034906663,0.031177742,0.023808276
9.617277807,0.035721002,0.031837951,0.02353507
9.615550495,0.031636622,0.029280171,0.022301849
9.613889914,0.03078043,0.029017933,0.022283304
9.614045074,0.031193152,0.028109381,0.021473127
9.618321473,0.032175093,0.029564084,0.02155887
9.620131849,0.032028204,0.030455192,0.022238064
9.61943904,0.029604882,0.029339532,0.022127261
