svm_mean,svm_std,d_svm_mean,d_svm_std
23.97317367,11.53637135,6.082468744,5.170315416
23.31156877,12.9236324,6.985498927,6.312564478
22.69085455,13.48654777,6.361211511,6.67994688
26.15533265,13.79017754,6.860580921,7.315669512
26.00342784,13.92905269,7.217831865,7.643254333
22.68253659,13.7299161,6.472669362,7.437046505
24.50761112,13.89990587,6.981520023,7.381146357
25.85722595,13.11907664,7.092181814,6.390732638
21.13971734,13.149465,5.702209991,6.071722069
21.22017306,13.66718002,5.957110074,6.90029095
25.38401779,13.6778148,7.373945368,7.309799667
24.58439319,13.64329308,7.075875987,7.120521141
23.01340455,13.13354151,6.103805956,6.576553831
24.63213187,13.12229406,6.445465491,6.519410863
25.49760674,12.95431996,6.939348977,6.762939211
21.54204279,12.7879814,5.89299023,6.801408406
21.99198858,13.76329506,6.131318297,7.432785607
25.57258534,13.95407722,7.269039026,7.878732395
23.86773864,13.36943107,7.27520674,7.946159341
