svm_mean,svm_std,d_svm_mean,d_svm_std
11.68793413,9.935718288,3.813629843,10.56877061
13.89375423,13.92833969,7.807399801,13.95367584
12.53425919,11.04518225,5.131909526,11.27228815
12.43176488,8.980781317,3.692690408,8.240583659
14.72046265,13.78532923,7.639562453,13.27634418
15.95123067,16.2761953,10.29919536,15.79519604
16.11430869,15.95233402,10.28020914,15.52584239
16.44883147,16.23441661,10.29310917,15.87665051
15.1055774,14.51797518,8.178862059,14.28806517
12.69483749,10.75003359,4.928306025,11.10119962
11.85231209,10.19588219,4.382488995,10.6045219
10.68425871,7.421409149,2.503901695,7.49881109
10.27695784,4.844535415,1.578485335,4.759553444
12.47334953,11.49862628,5.79805528,11.68386313
15.03585977,15.43961757,9.56327825,15.10406842
15.54688827,15.54970273,9.478987712,15.00416242
14.59348728,14.27578157,8.292604935,13.49758291
14.1254063,13.72016195,8.079054804,13.33332057
14.63403956,14.29623979,8.584946466,13.73001375
14.44736555,13.76694568,7.794458407,12.8979509
12.77853103,10.79178792,5.056846026,10.04617746
12.26554552,10.68234052,4.897085637,10.44389604
14.89819774,15.12423064,8.568470101,14.83395272
15.7834825,16.25403086,9.809959134,15.58369428
15.11179288,15.09069524,8.997905897,14.47661449
15.71512844,15.66012072,9.54008028,14.7033653
15.46391036,15.72761866,9.395881215,14.86630263
15.20960272,14.96107978,8.701991641,14.43747012
15.41165436,15.11226798,9.294535268,14.75002487
15.10073401,13.31064051,7.761128607,12.23946058
12.43692822,8.323660039,3.429456754,6.41429906
13.90942801,13.35442766,7.816958902,12.51331209
14.6247075,14.6301129,8.623391573,13.7987614
13.57448322,13.56264753,7.194554619,12.84331383
12.68796533,11.43714955,5.731572997,10.52831255
13.5577141,13.30995875,7.220721495,12.64150495
14.04582997,14.3024496,8.15601902,13.51000045
14.31565097,14.50577955,8.236652298,13.66665149
14.79046978,15.17215842,8.578396164,14.40916934
15.07092343,15.50735274,9.050666413,14.96784841
14.98462264,15.33672868,8.853801824,14.8603398
14.89800669,15.36371993,8.963520969,14.90327892
14.8425016,15.32300036,9.083624725,14.69170292
14.62448224,14.85015007,8.590251552,13.7740963
14.45250852,14.2790422,8.392850363,13.25515937
14.15039776,14.05949702,8.290719896,13.12748936
14.15060234,14.81430142,8.086160399,13.96828523
14.61499198,14.67679353,8.306587233,13.82742007
14.89870301,14.98997398,9.004689561,14.47893154
14.56928728,14.81241975,8.433012237,13.91370119
13.67136592,13.53123176,7.138861642,12.16420449
14.19330111,14.26633461,8.037655634,13.62844363
14.92832811,14.45787482,8.997819774,13.88804563
13.64128276,12.22731916,6.805450908,11.88739984
13.15699513,12.21847723,5.913785555,11.18965182
12.62868823,10.42231331,4.840637058,8.569817431
13.15930683,12.65168684,6.353564599,11.43498899
