svm_mean,svm_std,d_svm_mean,d_svm_std
36.93720994,20.47556234,8.276993411,6.872293751
29.2137795,18.77441212,6.994638275,7.732562813
35.72733089,21.98285732,8.922606745,8.456972302
43.29582299,21.01960151,10.19722811,7.659935979
41.04938866,22.2056991,9.266487786,7.91045622
38.8919876,23.093132,9.006814033,7.769325976
42.08303706,22.79822848,9.469132181,7.910959494
32.21370024,21.87803009,7.533315554,7.13529273
28.96823983,20.19708177,6.623137867,6.159067386
41.05395954,21.60214264,9.87656542,7.971026815
38.09385043,20.67506609,10.07176002,8.08789461
30.31217954,19.14371393,7.849549156,7.452487623
30.49930238,19.24063538,8.064279552,8.174770773
28.36511322,17.46410065,8.178403216,7.501786214
25.10034422,15.06393669,7.400987021,6.124460824
23.49439114,14.75526694,5.567047211,6.847851324
22.42279117,14.22200648,4.884987865,7.17403372
26.19384227,15.75341103,7.106122425,6.994811165
25.75478602,15.11532469,6.927169697,6.140640023
25.08257519,13.6560038,4.56031852,4.628771798
